2012-03-31,2012-05-21,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,1890342.0,,,,,203557.0,,,,,,,1730965.0,119842270.0,,,,,406775.0,278685.0,,,,,,137158.0,,20719.0,157877.0,55866149.0,,1166822.0,788573.0,,,,,,,,,,,,,,,,36683.0,-28940.0,,,,,0.001,400000000.0,96504467.0,96504467.0,96504.0,-623285.0,,,,,,4949238.0,,,,12466.0,,,,10973.0,,,,,,,,60220.0,,,,,-0.01,,-632.0,,,,-14258.0,,,,,484120.0,128090.0,,-623445.0,,,,,,,,199484.0,57417.0,-3791.0,,173527.0,15650.0,,3184.0,,,,66.0,,,,,6839580.0,1166822.0,6839580.0,,463076.0,,-89219.0,,-402165.0,,-623445.0,,,66.0,,,578074.0,-449984.0,,,,,,,,,,60317.0,,,,,160.0,,160.0,,160.0,160.0,,,,,,,,,,,,92413.0,0.001,5000000.0,0.0,0.0,,347727.0,189633.0,,,,,,,,,,,3194.0,,345128.0,,,378249.0,,,,,,,,,,,,,,-127342497.0,,93954.0,6945.0,,,,,,-5672758.0,,,,,,,,,96504467.0,96504467.0,96504467.0
2012-06-30,2012-08-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,2038620.0,,58898.0,,158204.0,145053.0,,,89187.0,,,,1726408.0,121669532.0,,,,,536208.0,352637.0,,,13151.0,,,276509.0,,10973.0,287482.0,66366642.0,,1030930.0,644573.0,,,9874.0,46261.0,,6923.0,13846.0,13846.0,13846.0,13846.0,4615.0,10787.0,66922.0,56135.0,,88041.0,,,,,,0.001,400000000.0,97045008.0,97045008.0,97045.0,1153835.0,,,,1627295.0,,,,,,,,,,,,,,,,,,,,,,315118.0,0.012,,,,,652295.0,,,,1877594.0,,495701.0,183571.0,,1158392.0,,,,,,,,,,,,320223.0,32741.0,,19662.0,,,37397.0,36.0,,,,,3722050.0,1030930.0,2048494.0,1673556.0,,,,,,,1158392.0,,,1882097.0,,,587053.0,-403482.0,383749.0,105526.0,131476.0,146747.0,,,,,,48980.0,,,411366.0,,-4557.0,,-4557.0,,-4557.0,-4557.0,,,,,,4467.0,,786.0,,,,,0.001,5000000.0,0.0,0.0,,247489.0,163990.0,110342.0,,,,,,,,,,,,,,,386357.0,,,,,,,,,,,,,,-126184105.0,54944.0,91352.0,,,,474359.0,,,-2691120.0,,,,,,,,,96777707.0,96777707.0,96777707.0
2012-09-30,2012-11-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,2092460.0,32660.0,105982.0,,69310.0,56202.0,,,78254.0,,,,1721496.0,121625423.0,,,,,356480.0,347241.0,,,13108.0,,,265730.0,,,265730.0,65890273.0,,634095.0,313325.0,,,10101.0,43650.0,63461.0,3462.0,13846.0,13846.0,13846.0,13846.0,4615.0,9710.0,,53751.0,,49743.0,,,,,,0.001,400000000.0,96804467.0,96804467.0,96804.0,-669671.0,,,,1893025.0,,,,,,,,,,,,,,,,,,,,,,189039.0,-0.007,,,,,747322.0,,,,,,334952.0,9239.0,,-664759.0,,,,,,,,,,,,300757.0,35027.0,,21346.0,,,63702.0,38.0,,,,,4039236.0,634095.0,2102561.0,1936675.0,,,,,,,-664759.0,,,6311.0,,,379552.0,-370313.0,326804.0,48632.0,131476.0,146696.0,,,,,48632.0,48142.0,,,401142.0,,,,-4912.0,,,-4912.0,,,,,,6273.0,,333.0,,,,,0.001,5000000.0,0.0,0.0,,47030.0,160350.0,107211.0,,,,,,,,,,,,,,,320770.0,,,,,,,,,,,,,,-126848864.0,54881.0,44600.0,,,,474359.0,,,-3405141.0,,,,,,,,,97020771.0,97020771.0,97020771.0
2012-12-31,2013-05-10,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,3518732.0,744365.0,15200.0,,732261.0,719041.0,,,102186.0,250000.0,968098.0,2705239.0,1719515.0,122074273.0,,3598452.0,1877594.0,,1835940.0,1467698.0,,,13220.0,,,800249.0,31692.0,31692.0,1019861.0,65139057.0,,1739551.0,1483430.0,,,10328.0,40983.0,60000.0,13846.0,4616.0,13846.0,13846.0,13846.0,,8689.0,,51311.0,,21008.0,-44615.0,,,,,0.001,400000000.0,103604467.0,103604467.0,103604.0,-1221919.0,,,,2201797.0,2201797.0,,479920.0,,3598452.0,,,,,,,250000.0,,,8058771.0,8058771.0,259479.0,259479.0,,,,143918.0,-0.01,0.34,-8394.0,,,804290.0,-14258.0,,,1877594.0,,2092180.0,368242.0,19538.0,-1210629.0,-1230167.0,,,295762.0,418257.0,-411614.0,-302405.0,1663413.0,572901.0,-32033.0,,1142389.0,122528.0,50000.0,69677.0,33331.0,,101790.0,155.0,,,,,5771840.0,1739551.0,3529060.0,2242780.0,713652.0,713652.0,-167120.0,-167120.0,-582753.0,-582753.0,-1210629.0,,,1888489.0,,,2324971.0,-1956729.0,278309.0,146833.0,,131476.0,,,,,,205299.0,,,385306.0,,,,-11290.0,-11290.0,,-11290.0,,,,,,10740.0,,333.0,,,,170314.0,0.001,5000000.0,0.0,0.0,,581990.0,161391.0,108102.0,,,,5000000.0,,,57692.0,,,3194.0,,1086885.0,-1210629.0,1224219.0,256121.0,,,,,,5000000.0,,6381.0,,345128.0,,,,-127929681.0,55049.0,267595.0,525190.0,,,741757.0,47190.0,47190.0,-4032289.0,-4032289.0,,,,478000.0,,,,96895329.0,96895329.0,96895329.0
2013-03-31,2013-05-28,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,3663778.0,734153.0,27837.0,,808807.0,795533.0,,,136091.0,,,,1718491.0,122266708.0,,,,,406637.0,464677.0,,,13274.0,,,363605.0,,,363605.0,65432539.0,,1406607.0,1279715.0,,,10555.0,38260.0,56539.0,10385.0,4616.0,13846.0,13846.0,13846.0,,7724.0,,48815.0,,10887.0,-10121.0,,,,,0.001,400000000.0,105419467.0,105419467.0,105419.0,-1024349.0,,,,2565402.0,,,356274.0,,,12334.0,,9000.0,,,,,,,,,,66296.0,,,,143918.0,-0.01,,-1424.0,,,881278.0,-62921.0,,,,,501433.0,-58040.0,,-1023325.0,,,,,,,,67119.0,76492.0,-3577.0,,410982.0,47377.0,12334.0,34076.0,972.0,,148195.0,9.0,,,,,6277995.0,1406607.0,3674333.0,2603662.0,75431.0,75431.0,412.0,412.0,-84540.0,-84540.0,-1023325.0,,,9.0,,,554312.0,-612352.0,261832.0,130356.0,,131476.0,,,,,130356.0,48988.0,,,416348.0,,,,-1024.0,,,-1024.0,,,,,,,,333.0,,,,,0.001,5000000.0,0.0,0.0,,315481.0,157814.0,105176.0,,,,,,,,,,412.0,,77927.0,,,126892.0,,,,,,,,2496.0,,,,,,-128953006.0,54406.0,52879.0,185250.0,,,819684.0,,,-4871388.0,,,,,,,,,104423647.0,104423647.0,104423647.0
2013-06-30,2013-08-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,3672233.0,672186.0,15615.0,,587567.0,574109.0,,,116197.0,,,,1713919.0,122277808.0,,,,,150318.0,152375.0,,,13458.0,,,423058.0,,,423058.0,62115709.0,,1095800.0,983081.0,,,10782.0,35479.0,53077.0,6923.0,4616.0,13846.0,13846.0,13846.0,,6816.0,,46261.0,,89689.0,,,,,,0.001,400000000.0,105419467.0,105419467.0,105419.0,-753866.0,,,,,,2988460.0,201275.0,,,,,6000.0,,,,,,,,,,,,,,130868.0,-0.007,,,,,924757.0,,,,,,284366.0,-2057.0,,-749294.0,,,,,,,,,,,,478580.0,55522.0,12466.0,42010.0,,,202672.0,4.0,,,,,6706954.0,1095800.0,6671475.0,35479.0,,,,,,,-749294.0,,,19309.0,,,287966.0,-290023.0,213028.0,81552.0,,131476.0,,,,,81552.0,47723.0,,,389174.0,,,,-4572.0,,,-4572.0,,,,,19305.0,19305.0,,,,,,,0.001,5000000.0,0.0,0.0,,159919.0,159364.0,108222.0,,,,,,,,,,,,,,,112719.0,,,,,,,,,,,,,,-129702300.0,53272.0,3600.0,,,,1019489.0,,,-5611154.0,,,,,,,,,105419467.0,105419467.0,105419467.0
2013-09-30,2013-11-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4024702.0,756252.0,15650.0,,606446.0,592926.0,,,113299.0,,,,1710474.0,122284099.0,,,,,151119.0,216000.0,,,13520.0,,,496859.0,,,496859.0,65299908.0,,1050208.0,957975.0,,,11009.0,32642.0,49616.0,3462.0,4616.0,13846.0,13846.0,13846.0,,5965.0,,43651.0,,25359.0,,,,,,0.001,400000000.0,105419467.0,105419467.0,105419.0,-901601.0,,,,,,3485319.0,41547.0,,,,,3000.0,,,,,,,,,,,,,,103125.0,-0.009,,,,,985034.0,,,,,,275107.0,-64881.0,,-898156.0,,,,,,,,,,,,562433.0,65574.0,12603.0,52106.0,,,267379.0,11.0,,,,,7553672.0,1050208.0,7521030.0,32642.0,,,,,,,-898156.0,,,9628.0,,,280470.0,-345351.0,164164.0,32688.0,,131476.0,,,,,32688.0,47737.0,,,384465.0,,,,-3445.0,,,-3445.0,,,,,9617.0,9617.0,,,,,,,0.001,5000000.0,0.0,0.0,,,339690.0,108252.0,,,,,,,,,,,,,,,92233.0,,,,,,,,,,,,,194031.0,-130600456.0,39537.0,5363.0,,,,1357951.0,,,-6503464.0,,,,,,,,,105419467.0,105419467.0,105419467.0
2013-12-31,2014-03-31,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,4839861.0,1222004.0,9088.0,,773611.0,759977.0,,,109559.0,,152765.0,,1700594.0,122359290.0,,,,,891366.0,1253460.0,,,13634.0,,,1862615.0,,,1862615.0,57177342.0,,1288386.0,1205226.0,,,11236.0,29748.0,46153.0,13846.0,,4615.0,13846.0,13846.0,,5169.0,,40984.0,,111889.0,90881.0,,,111889.0,,0.001,400000000.0,106419467.0,106419467.0,106419.0,-3912414.0,,,,,4064412.0,4064412.0,117829.0,,-1862615.0,,,,,,,,,,8229696.0,8229696.0,106497.0,106497.0,,,,85244.0,-0.04,0.34,-25070.0,,,1032593.0,-68900.0,,,,,1367090.0,-362094.0,-2365336.0,-3893493.0,-1528157.0,,,170925.0,519573.0,-1323788.0,633290.0,585119.0,40936.0,171969.0,,2110459.0,247844.0,50000.0,194126.0,3712.0,,345917.0,60.0,,,,,8945257.0,1288386.0,8915509.0,29748.0,,725682.0,,-1307.0,,-608424.0,-3893493.0,,,36365.0,,,1457305.0,-1819399.0,131476.0,131476.0,,,,,,,,183365.0,,,381187.0,,,,-18921.0,,,-18921.0,,,,,,36305.0,,244.0,,,,1719.0,0.001,5000000.0,0.0,0.0,,,333360.0,102665.0,,,,,,,,,,412.0,,794683.0,,235925.0,83160.0,,,,,,,,10327.0,,,,57041.0,195677.0,-131823174.0,36932.0,90215.0,287832.0,,,1536440.0,43932.0,43932.0,-7656871.0,,,,,243900.0,,,,105253782.0,105253782.0,105253782.0
2014-03-31,2014-05-15,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4793101.0,1260884.0,29368.0,,865325.0,851808.0,,,117850.0,,,,1707593.0,123161681.0,,,,,244002.0,428992.0,,,13517.0,,,927595.0,,,927595.0,490917.0,,1434621.0,1362845.0,,,11463.0,26797.0,42692.0,10385.0,,4615.0,13846.0,13846.0,,4432.0,,38260.0,,8356.0,-103533.0,,,,,0.001,400000000.0,115919467.0,115919467.0,115919.0,-1543767.0,,,,,,4992007.0,92583.0,,,,,,,,,,,,,,,11081.0,,,150000.0,50084.0,-0.01,,7139.0,,,1100945.0,-881.0,,,,,335316.0,-184990.0,,-1550766.0,,,,,,,,-3841.0,91831.0,19321.0,,1010141.0,82546.0,12329.0,69479.0,738.0,,233599.0,18.0,,,,,9823368.0,1434621.0,9796571.0,26797.0,,554356.0,,-717.0,,-664311.0,-1550766.0,,,1749.0,,,357384.0,-542374.0,98787.0,98787.0,,,,,,,98787.0,42322.0,,,379107.0,,,,6999.0,,,6999.0,,,,,1731.0,1731.0,,168195.0,,,,717.0,0.001,5000000.0,0.0,0.0,,,502681.0,105745.0,,,,,600000.0,,,,,,,98115.0,,,71776.0,,,,,,,,2724.0,,105874.0,,,194000.0,-133373940.0,36899.0,22068.0,61891.0,,,1528681.0,,,-8388747.0,,,,,,,,,111602385.0,111602385.0,111602385.0
2014-06-30,2014-11-19,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,5380490.0,1711416.0,29348.0,,1045817.0,1032312.0,,,151426.0,,,,1708783.0,123167972.0,,,,,219516.0,442511.0,6291.0,,13505.0,,,7993.0,,,7993.0,3936918.0,,1465738.0,1391446.0,,,11690.0,23789.0,39230.0,6923.0,,4615.0,13846.0,13846.0,,3751.0,,35479.0,,9148.0,,,,,,0.001,400000000.0,115919467.0,115919467.0,115919.0,-567775.0,,,,5000000.0,,,41098.0,,,,,,,,,,,,,,,,,,,,-0.0736,,,,,1144703.0,,,,,,229589.0,-222995.0,,-568965.0,,,,,,,,,,,,94120.0,86127.0,12192.0,73254.0,,,319045.0,10.0,,,,,10415969.0,1465738.0,5392180.0,5023789.0,,,,,,,-568965.0,,,3354.0,,,255204.0,-478199.0,128465.0,83108.0,11339.0,34018.0,,,,,128465.0,40531.0,,,318623.0,,,,1190.0,,,1190.0,,,,,3344.0,3344.0,,7002.0,,,,,0.001,5000000.0,0.0,0.0,,,349986.0,105925.0,,,,,,,,,,,,,,,74292.0,,,,,,,,,,,,,193814.0,-133942905.0,45383.0,19324.0,,,,1664831.0,,,-8950231.0,,,,,,,,,7727964.0,7727964.0,7727964.0
2014-09-30,2014-11-19,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4515744.0,523426.0,35893.0,,19690.0,6164.0,,,177614.0,,,,1706226.0,123174263.0,,,,,204234.0,161469.0,6291.0,,13526.0,,,,,,,165559.0,,329078.0,277882.0,,,11917.0,20725.0,35769.0,3462.0,,4615.0,13846.0,13846.0,,3127.0,,32642.0,,118597.0,,,,,,0.001,400000000.0,115919467.0,115919467.0,115919.0,-275368.0,,,,5000000.0,,,17334.0,,,,,,,,,,,,,,,,,,,,-0.035,,,,,1209205.0,,,,,,212282.0,42765.0,,-272811.0,,,,,,,,,,,,88788.0,88788.0,12602.0,75562.0,,,407210.0,2.0,,,,,9548386.0,329078.0,4527661.0,5020725.0,,,,,,,-272811.0,,,1732.0,,,228520.0,-185755.0,88555.0,43198.0,11339.0,34018.0,,,,,43198.0,41797.0,,,298769.0,,,,-2557.0,,,-2557.0,,,,,1730.0,1730.0,,4665.0,,,,,0.001,5000000.0,0.0,0.0,,,153121.0,105196.0,,,,,,,,,,,,,,,51196.0,,,,,,,,,,,,,,-134215716.0,45402.0,9947.0,,,,1846293.0,,,-9219308.0,,,,,,,,,7727964.0,7727964.0,7727964.0
2014-12-31,2015-04-15,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,4524112.0,525790.0,29580.0,,25514.0,11926.0,525790.0,408474.0,139276.0,,60078.0,,1702694.0,123268503.0,123268503.0,,,,683749.0,1032972.0,,1570302.0,13588.0,,,935588.0,,935588.0,935588.0,81048.0,,224670.0,186142.0,,,12144.0,17604.0,32308.0,13846.0,,,4616.0,13846.0,,2560.0,,29748.0,22645.0,22645.0,-89244.0,,,22645.0,-89244.0,0.001,26666667.0,7718964.0,7718964.0,7719.0,-2482832.0,,,,5000000.0,5000000.0,,10834.0,5000000.0,,,,,,,,,,,8333661.0,8333661.0,43831.0,43831.0,,,,,-0.32,0.34,2270.0,2270.0,,1237128.0,15227.0,,,,,715076.0,-349223.0,-1241366.0,-2484932.0,-1243566.0,,,103965.0,422812.0,-844877.0,318100.0,-808269.0,-748051.0,-181789.0,,1294882.0,359294.0,50000.0,306958.0,296736.0,,408474.0,31.0,,,,,9553860.0,224670.0,4536256.0,5017604.0,,1211033.0,,15858.0,,-1318405.0,-2484932.0,,,7990.0,,,848817.0,-1198040.0,45357.0,34018.0,,11339.0,,,,,,166083.0,,,79077.0,,,,2100.0,,,2100.0,,,,,,7959.0,4525.0,4525.0,,,,14268.0,0.001,5000000.0,0.0,0.0,,,151571.0,103748.0,45449.0,,,5000000.0,750000.0,,,,,30126.0,,663387.0,,98606.0,38528.0,,,,,,5000000.0,11236.0,11236.0,85244.0,105874.0,,,,-134308106.0,45449.0,52977.0,80764.0,,,2093953.0,4913.0,,-9329190.0,,,,,55600.0,750000.0,,,7669855.0,7669855.0,7669855.0
2015-03-31,2015-05-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4653340.0,523675.0,29493.0,,16151.0,11878.0,,,124696.0,,,,1706455.0,123217913.0,,,,,,,,,4273.0,,,,,,,1333.0,,165210.0,131847.0,,,12371.0,14426.0,28846.0,10385.0,,,4615.0,13846.0,,2049.0,,26797.0,,7395.0,-15250.0,,,7395.0,-15250.0,0.001,400000000.0,116628217.0,116628217.0,116628.0,-244056.0,,,,5000000.0,5000000.0,,10791.0,5000000.0,,,,,,,,,,,,,5124.0,5124.0,,,,,-0.03,,3850.0,3850.0,,1205571.0,,,,,,127250.0,,,-247817.0,,,,,,,,75709.0,,-38997.0,,109499.0,109499.0,96659.0,96659.0,511.0,,517462.0,1.0,,,,,9680137.0,165210.0,4665711.0,5014426.0,,97818.0,,,,-116918.0,-247817.0,,,1.0,,,138319.0,-138319.0,36932.0,25568.0,,11364.0,,,,,25568.0,8734.0,,,46930.0,,,,3761.0,,,3761.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,112574.0,103849.0,,,,,,,,,,,,100769.0,,,33363.0,,,,,,,2951.0,2951.0,,,,,,-134555923.0,8725.0,,11069.0,,,2194722.0,,,-9514927.0,,,,,,,,,7720214.0,7720214.0,7720214.0
2015-06-30,2015-08-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4352850.0,,7982.0,,,,,,123719.0,,,,1704140.0,123666740.0,,,,,,,340240.0,,,,,,,,,118372.0,,139105.0,117629.0,,,12598.0,11192.0,25385.0,6923.0,,,4615.0,13846.0,,1595.0,,23789.0,,10915.0,,,,10915.0,,0.001,26666667.0,8041881.0,8041881.0,8042.0,-62849.0,,5000000.0,,,5000000.0,5000000.0,,5000000.0,,,,,,,,,,,,,,,1.0,129726.0,,,-0.0076,,,,,1202278.0,,,129726.0,,,171583.0,,,-60534.0,,,,,,,,,,,,116187.0,116187.0,103268.0,103268.0,,,633196.0,1.0,,,,,9376640.0,139105.0,9365448.0,11192.0,,,,,,,-60534.0,,,1.0,,,-55652.0,55652.0,,,,,,,,,,,,,29324.0,,,,-2315.0,,,-2315.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,106714.0,105202.0,,,,,,,,,,,,,,,21476.0,,,,,,,,,,,,,,-134616457.0,1512.0,,340240.0,,,2356351.0,,,-9237535.0,,,,,,,,,7974482.0,7974482.0,7974482.0
2015-09-30,2015-11-13,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4605865.0,,7982.0,,,,,,137711.0,,,,1704034.0,123667406.0,,,,,,,667.0,,,,,,,,,1333.0,,129912.0,110045.0,,,12825.0,7900.0,21923.0,3462.0,,,4615.0,13846.0,,1198.0,,20725.0,,6823.0,,,,6823.0,,0.001,26666667.0,8041995.0,8041995.0,8042.0,-259809.0,,5000000.0,,,5000000.0,5000000.0,,5000000.0,,,,,,,,,,,,,,,1.0,,,,-0.032,,,,,1222702.0,,,,,,137343.0,,,-259703.0,,,,,,,,,,,,121694.0,121694.0,108694.0,108694.0,,,754493.0,1.0,,,,,9626590.0,129912.0,9618690.0,7900.0,,,,,,,-259703.0,,,1.0,,,138010.0,-138010.0,,,,,,,,,,,,,40831.0,,,,-106.0,,,-106.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,103222.0,103020.0,,,,,,,,,,,,,,,19867.0,,,,,,,,,,,,,,-134876160.0,202.0,,667.0,,,2442146.0,,,-9496678.0,,,,,,,,,8041881.0,8041881.0,8041881.0
2015-12-31,2017-04-14,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,4853036.0,,7982.0,,,,,878275.0,149508.0,,55098.0,,1704049.0,,123686741.0,,,47309.0,,,,,,,,,,,,1333.0,,124590.0,107947.0,,,13052.0,4552.0,18461.0,,,,,,,857.0,,17604.0,6790.0,,,,,6790.0,-15855.0,0.001,26666667.0,8041995.0,8041995.0,8042.0,-835421.0,,-5000000.0,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,8517120.0,8517120.0,15975.0,15975.0,1.0,129726.0,,,-0.11,0.34,,205.0,,1241765.0,-7441.0,,129726.0,,,561442.0,,,-836776.0,,,,183459.0,101045.0,-284504.0,,549300.0,5.0,-50414.0,,471503.0,471503.0,50000.0,,1702.0,,,3.0,,,,,9870640.0,124590.0,9866088.0,4552.0,,395292.0,,-1535.0,,-409817.0,-836776.0,,,3.0,1.0,,365276.0,-365276.0,,,,,,,,,,,,,74117.0,,,,1355.0,,,1355.0,,,,,,,,,,,,1535.0,0.001,5000000.0,0.0,0.0,,,101157.0,100955.0,202.0,,,,,,,,,,,407436.0,,71741.0,16643.0,,,,13846.0,4615.0,,12144.0,,,,,,,-135144882.0,,,371309.0,,52.5,2501389.0,47252.0,,-9746050.0,,,,,324000.0,,,,8003289.0,8003289.0,8003289.0
2016-03-31,2017-04-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,5080960.0,,9989.0,,,,,1003693.0,164430.0,,,,1704093.0,,123696741.0,,,,,,,,,,,,,,,1333.0,,125848.0,112421.0,,,13278.0,1148.0,15000.0,,,,,,,574.0,,14426.0,6334.0,,,,,6334.0,-456.0,0.001,26666667.0,8041995.0,8041995.0,8042.0,-233488.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,3216.0,,1.0,,,,-0.03,,,44.0,,1300949.0,,,,,,97830.0,,,-233532.0,,,,,,,,213469.0,,4930.0,,125702.0,125702.0,112952.0,,284.0,,,,,,,,10095386.0,125848.0,10094238.0,1148.0,,11277.0,,,,-11777.0,-233532.0,,,,,,107830.0,-107830.0,,,,,,,,,,,,,86055.0,,,,44.0,,,44.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,106087.0,105885.0,202.0,,,,,,,,,,,14455.0,,,13427.0,,,,10385.0,4615.0,,3178.0,,,,,,,-135378414.0,,,10000.0,,52.5,2515844.0,,,-9969538.0,,,,,,,,,8041995.0,8041995.0,8041995.0
